"Site.No","SJAS.No","ENM.No","Site.Name","Room..","Box..","Level.Info","FS.No","Lot.No","Cat.No","Refire.txt","INAA.txt","Petrography.txt","Photography.txt","Vessel.Form","Vessel.Part","Wall.Thickness","Rim.Radius","Rim.Arc","Rim.Eversion","Exterior.Pigment","Interior.Pigment","Exterior.Surface","Interior.Surface","Vessel.Appendage","Use.Wear.Residue","Retooling.Modification","Temper","Paste","Slip","Tradition","Variety","Ware","SPECTYPT","Style","Count","Weight","Vessel.No","Comments"
"LA 8846","SJ 18","LA 5618","Salmon","56w","C237","C-1-03",37060,3,0,"No","No","No","No","Bowl","Body",5.1,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","None","Crushed igneous rock and sherd","Trade Ware","Thick - crackly","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,3.8,NA,"crosshatched fill"
"LA 8846","SJ 18","LA 5618","Salmon","33w","C207","F-4-15",33371,1,22,"yes","No","No","No","Bowl","Rim",4,9,18,0,"None","Mineral","Plain","Slipped and painted","None","None","None","Crushed igneous rock and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,7.5,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C207","F-4-15",33377,3,0,"No","No","No","No","Bowl","Body",4.3,0,0,0,"None","Mineral","Plain","Slipped and painted","None","None","None","Crushed igneous rock and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,5.3,NA,"same vessel as FS 33371"
"LA 8846","SJ 18","LA 5618","Salmon","33w","C207","F-4-15",33378,3,23,"yes","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Diorite Porphyry and sand","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",2,32,NA,"from same vessel"
"LA 8846","SJ 18","LA 5618","Salmon","33w","C203","C-3-12",26841,3,0,"No","No","No","No","Bowl","Body",4.3,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","None","Augite diorite and Shale","Animas Var. Light","Thick - crackly","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",1,3.5,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C203","C-3-12",26841,4,27,"yes","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock, sand and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,18.4,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C203","C-3-12",26840,6,29,"yes","No","No","No","Jar","Body",0,0,0,0,"Organic","None","Slipped and painted","Plain","None","None","None","Diorite Porphyry and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,8.2,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C203","C-3-12",26839,4,32,"yes","Yes","No","No","Jar","Body",0,0,0,0,"Organic","None","Slipped and painted","Plain","None","None","None","Augite Diorite and sand","Animas Var. Light","Thick - crackly","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",1,6.8,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C203","F-3-13",26838,5,33,"yes","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Diorite porphyry, sand, and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,23.9,NA,"check lot 1 for more"
"LA 8846","SJ 18","LA 5618","Salmon","33w","C203","C-3-12",26837,4,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral/Organic","None","Slipped and painted","Plain","None","None","None","Fine angular granite","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,5.2,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C203","F-3-13",27060,3,37,"yes","Yes","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock and sand","Animas Var. Light","Thin","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",2,7.8,NA,"from same vessel"
"LA 8846","SJ 18","LA 5618","Salmon","33w","C203","F-3-13",27060,6,38,"yes","No","No","No","Bowl","Body",5.1,0,0,0,"None","Mineral","Plain","Slipped and painted","None","None","None","Crushed igneous rock and sherd","Animas Var. Light","Thin","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",1,12.1,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C203","F-3-13",27060,7,0,"No","No","No","No","Jar","Rim",0,6,24,10,"Mineral","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock and sand","Indeterminate","Thin","Northern San Juan","Indeterminate","White","Mancos Black-on-white","Indeterminate",1,1.8,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","C-3-12/M-1-11",30632,6,39,"yes","No","No","No","Jar","Base",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","Ext. base polish, pitting, or abrasion","None","Diorite porphyry, sand, and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,54.1,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","C-3-12/M-1-11",30632,7,40,"yes","Yes","Yes","","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Diorite and sherd","Trade Ware","Thick - crackly","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",2,35.6,NA,"refit"
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","F-3-13",30622,4,41,"yes","No","No","No","Jar","Body",0,0,0,0,"Organic","None","Slipped and painted","Plain","None","Ext (non-basal) pitting or abrasion","None","Crushed igneous rock, sand and sherd","Animas Var. Light","Thick - chalky","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,16.6,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","F-3-13",30622,7,0,"No","No","No","No","Bowl","Body",5.3,0,0,0,"None","Mineral","Plain","Slipped and painted","None","None","None","Diorite and crushed quartz or other rock","Indeterminate","Thick - chalky","Northern San Juan","Indeterminate","White","Mancos Black-on-white","Sosi",1,10,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","F-3-13",30622,9,44,"yes","No","No","No","Bowl","Rim",6.6,11,25,0,"None","Mineral","Slipped","Slipped and painted","None","None","Drill hole(s) (suspension/closure)","Crushed igneous rock and sherd","Animas Var. Light","Thick - chalky","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",1,42.2,NA,"crosshatched fill"
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","F-4-15/F-3-13/C-4-14",30650,3,0,"No","No","No","No","Bowl","Body",3.2,0,0,0,"None","Mineral","Plain","Slipped and painted","None","None","None","Crushed igneous rock and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,4.5,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","F-3-13/F-4-15",30636,3,49,"yes","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","Ext (non-basal) pitting or abrasion","None","Diorite porphyry, sand, and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,11.5,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","F-3-13/F-4-15",30636,4,50,"yes","No","No","No","Bowl","Rim",5.5,10,43,0,"None","Mineral","Slipped","Slipped and painted","None","Interior polish, pitting, abrasion","None","Crushed igneous rock, sand and sherd","Animas Var. Light","Thick - crackly","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",3,33.2,NA,"from same vessel"
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","F-4-15/L-2-17.1",30638,7,0,"No","No","No","No","Jar","Body",0,0,0,0,"Organic","None","Plain and painted","Plain","None","None","Shaping (grinding, flaking, etc.)","Augite Diorite","Animas Var. Dark","None","Northern San Juan","Animas","White","Mancos Black-on-white","Mancos",1,3.8,NA,"indeterminate edge grinding"
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","F-4-15/C-3-12",30656,9,0,"No","No","No","No","Bowl","Rim",4.5,8,20,0,"None","Organic","Slipped","Slipped and painted","None","None","None","Coarse angular granite","Animas Var. Dark","Thick - chalky","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,11.3,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","F-4-15/C-3-12",30656,11,52,"yes","No","No","No","Bowl","Body",6,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","None","Crushed igneous rock, sand and sherd","Animas Var. Light","Thick - chalky","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",1,10,NA,"crosshatched fill"
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","F-4-15/C-3-12",30656,14,0,"No","No","No","No","Bowl","Body",3.3,0,0,0,"None","Organic","Plain","Slipped and painted","None","None","None","Crushed igneous rock and sand","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,5.1,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","F-4-15/C-3-12",30656,17,54,"yes","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock, sand and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Puerco",1,21.2,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","F-4-15/C-3-12",30656,19,55,"yes","Yes","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","Shaping (grinding, flaking, etc.)","Crushed igneous rock, sand and sherd","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,34.1,NA,"indeterminate edge grinding"
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","F-4-15/C-3-12",30656,20,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock, sand and sherd","Animas Var. Dark","Thin","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",1,5.5,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","C-3-12/F-2-9",30655,4,57,"yes","No","No","No","Bowl","Rim",5.4,10,29,0,"None","Mineral/Organic","Slipped","Slipped and painted","None","None","None","Crushed igneous rock, sand and sherd","Animas Var. Light","Thin","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",1,13.1,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C205","F-3-13/C-4-14",30653,8,60,"yes","No","No","No","Bowl","Rim",4.6,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","None","Crushed igneous rock, sand and sherd","Animas Var. Light","Washy - Cibola","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,12.5,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C204","F-2-09/C-3-12",30610,4,62,"yes","Yes","Yes","","Bowl","Rim",5.5,0,0,0,"None","Organic","Indented corrugated","Polished and painted","None","None","None","Crushed igneous rock and sherd","Animas Var. Dark","None","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",1,15.9,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C204","J-1-20/C-3-12",30613,4,0,"No","No","No","No","Ladle","Rim",0,9,29,0,"None","Mineral","Slipped","Slipped and painted","None","None","None","Crushed igneous rock and sherd","Animas Var. Light","Thin","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,2.9,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C204","C-4-14/F-3-13/F-4-15",30615,2,0,"No","No","No","No","Bowl","Body",4.3,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","None","Crushed igneous rock and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,3.4,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C204","C-3-12/F-2-09",30617,1,0,"No","No","No","No","Ladle","Rim",0,5,60,0,"None","Sub-glaze","Polished","Polished and painted","None","None","None","Crushed igneous rock","Animas Var. Dark","None","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,12.4,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","96w","C634","F-1-04",44794,2,0,"No","No","No","No","Bowl","Body",5.5,0,0,0,"None","Organic","Plain","Slipped and painted","None","None","None","Crushed igneous rock, sand and sherd","Trade Ware","Thick - crackly","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,7.8,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","96w","C634","W-1-23",44811,2,69,"yes","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","Ext (non-basal) pitting or abrasion","None","Augite Diorite and sherd","Animas Var. Light","Thin","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,6,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","96w","C634","W-1-23",44815,2,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock and sand","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,3.8,NA,""
"LA 8846","SJ 18","LA 5618","Salmon","33w","C204","C-4-14/F-3-15",30609,4,0,"No","No","No","No","Bowl","Rim",4.7,8,24,0,"None","Sub-glaze","Plain","Polished and painted","None","None","None","Diorite Porphyry and sand","Trade Ware","None","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,15.3,NA,"vitrified"
"SJAS 137","None","None","None","","4","Survey?",998,3,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Augite Diorite and sherd","Animas Var. Light","Thin","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,4.9,NA,""
"SJAS 137","None","None","None","","4","Survey?",998,4,0,"No","No","No","No","Bowl","Body",4.5,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","Shaping (grinding, flaking, etc.)","Augite diorite, Sherd and Sand","Animas Var. Light","Thin","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,4.7,NA,"tabular object fragment - 20%"
"SJAS 146","SJAS 146","None","None","","4","Survey?",985,10,3,"yes","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Augite diorite, Sherd and Sand","Animas Var. Light","Washy","Northern San Juan","Animas","White","Mancos Black-on-white","Chaco",1,5.5,NA,""
"SJAS 146","SJAS 146","None","None","","4","Survey?",985,11,4,"yes","No","No","No","Bowl","Rim",5.2,0,0,0,"None","Mineral","Plain","Slipped and painted","None","None","None","Augite diorite, Sherd and Sand","Animas Var. Light","Washy","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",2,13.2,NA,"from same vessel"
"SJAS 146","SJAS 146","None","None","","4","Survey?",987,2,5,"yes","No","No","No","Bowl","Body",4.8,0,0,0,"None","Mineral","Polished","Slipped and painted","None","None","None","Diorite Porphyry and sherd","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",2,28.8,NA,"glued"
"SJAS 146","SJAS 146","None","None","","4","Survey?",993,9,0,"No","No","No","No","Bowl","Body",5.6,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","None","Crushed igneous rock and sand","Animas Var. Light","Thick - chalky","Northern San Juan","Animas","White","Mancos Black-on-white","Black Mesa",1,3.8,NA,""
"SJAS 146","SJAS 146","None","None","","4","Survey?",993,14,9,"yes","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock and sherd","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Black Mesa",1,36,NA,""
"SJAS 148","None","None","None","","4","Survey?",1004,6,2,"yes","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Augite Diorite","Animas Var. Dark","Thick - chalky","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,12.6,NA,""
"SJAS 148","None","None","None","","4","Survey?",1004,11,0,"No","No","No","No","Bowl","Body",0,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","None","Augite Diorite and sherd","Animas Var. Dark","Thick - chalky","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",2,12.7,NA,"not from same vessel"
"SJAS 151","None","None","None","","5","Survey",979,7,2,"yes","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","Strap","None","Shaping (grinding, flaking, etc.)","Augite Diorite and sand","Animas Var. Light","Washy","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",1,31.9,NA,"handle stub ground smooth"
"SJAS 151","None","None","None","","5","Survey",979,8,3,"yes","No","No","No","Bowl","Base",4.8,0,0,0,"None","Mineral","Plain","Slipped and painted","None","None","None","Diorite Porphyry and sand","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,11.5,NA,""
"SJAS 155","None","None","None","","5","Survey",981,4,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","Indeterminate drill hole(s)","Augite Diorite and sherd","Animas Var. Light","Thick - chalky","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",1,1.3,NA,""
"SJAS 166","None","None","None","","5","Survey, A & B",977,2,1,"yes","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Diorite Porphyry and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,17.3,NA,""
"SJAS 166","None","None","None","","5","Survey, A & B",977,4,0,"No","No","No","No","Bowl","Rim",5.6,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","None","Crushed igneous rock","Animas Var. Light","Washy","Northern San Juan","Animas","White","Mancos Black-on-white","Mancos",1,5.4,NA,""
"SJAS 173","None","None","None","","5","Survey",972,3,0,"No","No","No","No","Bowl","Rim",4.8,0,0,0,"None","Mineral","Plain","Slipped and painted","None","None","None","Diorite Porphyry","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,7.3,NA,""
